sub0,sub1,sub2,sub3,sub4,sub5,sub6,sub7,Indicator,Source,Time,Value,Unit,Details
Labor force,Unemployment rate,,provincial,Sistan and Baluchestan,Iran Stats,1403,,Sistan and Baluchestan,Iran Stats,1403,12.2,%,
Labor force,Unemployment rate,,provincial,Fars,Iran Stats,1403,,Fars,Iran Stats,1403,6.6,%,
Labor force,Unemployment rate,,provincial,Qazvin,Iran Stats,1403,,Qazvin,Iran Stats,1403,6.4,%,
Labor force,Unemployment rate,,provincial,Qom,Iran Stats,1403,,Qom,Iran Stats,1403,8.6,%,
Labor force,Unemployment rate,,provincial,Kurdistan,Iran Stats,1403,,Kurdistan,Iran Stats,1403,9.8,%,
Labor force,Unemployment rate,,provincial,Kerman,Iran Stats,1403,,Kerman,Iran Stats,1403,9.0,%,
Labor force,Unemployment rate,,provincial,Kermanshah,Iran Stats,1403,,Kermanshah,Iran Stats,1403,12.9,%,
Labor force,Unemployment rate,,provincial,Kohguloye and Boyerahmad,Iran Stats,1403,,Kohguloye and Boyerahmad,Iran Stats,1403,8.7,%,
Labor force,Unemployment rate,,provincial,Golestan,Iran Stats,1403,,Golestan,Iran Stats,1403,9.2,%,
Labor force,Unemployment rate,,provincial,Gilan,Iran Stats,1403,,Gilan,Iran Stats,1403,8.0,%,
Labor force,Unemployment rate,,provincial,Lorestan,Iran Stats,1403,,Lorestan,Iran Stats,1403,11.1,%,
Labor force,Unemployment rate,,provincial,Mazandaran,Iran Stats,1403,,Mazandaran,Iran Stats,1403,5.5,%,
Labor force,Unemployment rate,,provincial,Central,Iran Stats,1403,,Central,Iran Stats,1403,5.5,%,
Labor force,Unemployment rate,,provincial,Hormozgan,Iran Stats,1403,,Hormozgan,Iran Stats,1403,8.1,%,
Labor force,Unemployment rate,,provincial,Hamedan,Iran Stats,1403,,Hamedan,Iran Stats,1403,8.0,%,
Labor force,Unemployment rate,,provincial,Yazd,Iran Stats,1403,,Yazd,Iran Stats,1403,5.6,%,
Labor force,Unemployment rate,,provincial,East Azerbaijan,Iran Stats,1402,,East Azerbaijan,Iran Stats,1402,7.1,%,
Labor force,Unemployment rate,,provincial,West Azerbaijan,Iran Stats,1402,,West Azerbaijan,Iran Stats,1402,6.7,%,
Labor force,Unemployment rate,,provincial,Ardabil,Iran Stats,1402,,Ardabil,Iran Stats,1402,10.2,%,
Labor force,Unemployment rate,,provincial,Isfahan,Iran Stats,1402,,Isfahan,Iran Stats,1402,9.2,%,
Labor force,Unemployment rate,,provincial,Alborz,Iran Stats,1402,,Alborz,Iran Stats,1402,8,%,
Labor force,Unemployment rate,,provincial,Ilam,Iran Stats,1402,,Ilam,Iran Stats,1402,6.7,%,
Labor force,Unemployment rate,,provincial,Bushehr,Iran Stats,1402,,Bushehr,Iran Stats,1402,7.8,%,
Labor force,Unemployment rate,,provincial,Tehran,Iran Stats,1402,,Tehran,Iran Stats,1402,6.7,%,
Labor force,Unemployment rate,,provincial,Chaharmahal and Bakhtiari,Iran Stats,1402,,Chaharmahal and Bakhtiari,Iran Stats,1402,10.7,%,
Labor force,Unemployment rate,,provincial,South Khorasan,Iran Stats,1402,,South Khorasan,Iran Stats,1402,5.7,%,
Labor force,Unemployment rate,,provincial,Khorasan Razavi,Iran Stats,1402,,Khorasan Razavi,Iran Stats,1402,6.3,%,
Labor force,Unemployment rate,,provincial,North Khorasan,Iran Stats,1402,,North Khorasan,Iran Stats,1402,7.5,%,
Labor force,Unemployment rate,,provincial,Khuzestan,Iran Stats,1402,,Khuzestan,Iran Stats,1402,11,%,
Labor force,Unemployment rate,,provincial,Zanjan,Iran Stats,1402,,Zanjan,Iran Stats,1402,6.9,%,
Labor force,Unemployment rate,,provincial,Semnan,Iran Stats,1402,,Semnan,Iran Stats,1402,6.3,%,
Labor force,Unemployment rate,,provincial,Sistan and Baluchestan,Iran Stats,1402,,Sistan and Baluchestan,Iran Stats,1402,12.4,%,
Labor force,Unemployment rate,,provincial,Fars,Iran Stats,1402,,Fars,Iran Stats,1402,7.3,%,
Labor force,Unemployment rate,,provincial,Qazvin,Iran Stats,1402,,Qazvin,Iran Stats,1402,6.4,%,
Labor force,Unemployment rate,,provincial,Qom,Iran Stats,1402,,Qom,Iran Stats,1402,8.2,%,
Labor force,Unemployment rate,,provincial,Kurdistan,Iran Stats,1402,,Kurdistan,Iran Stats,1402,10.7,%,
Labor force,Unemployment rate,,provincial,Kerman,Iran Stats,1402,,Kerman,Iran Stats,1402,8.8,%,
Labor force,Unemployment rate,,provincial,Kermanshah,Iran Stats,1402,,Kermanshah,Iran Stats,1402,12.3,%,
Labor force,Unemployment rate,,provincial,Kohguloye and Boyerahmad,Iran Stats,1402,,Kohguloye and Boyerahmad,Iran Stats,1402,7.7,%,
Labor force,Unemployment rate,,provincial,Golestan,Iran Stats,1402,,Golestan,Iran Stats,1402,9.7,%,
Labor force,Unemployment rate,,provincial,Gilan,Iran Stats,1402,,Gilan,Iran Stats,1402,6.9,%,
Labor force,Unemployment rate,,provincial,Lorestan,Iran Stats,1402,,Lorestan,Iran Stats,1402,11.9,%,
Labor force,Unemployment rate,,provincial,Mazandaran,Iran Stats,1402,,Mazandaran,Iran Stats,1402,6.3,%,
Labor force,Unemployment rate,,provincial,Central,Iran Stats,1402,,Central,Iran Stats,1402,7,%,
Labor force,Unemployment rate,,provincial,Hormozgan,Iran Stats,1402,,Hormozgan,Iran Stats,1402,11.4,%,
Labor force,Unemployment rate,,provincial,Hamedan,Iran Stats,1402,,Hamedan,Iran Stats,1402,8.1,%,
Labor force,Unemployment rate,,provincial,Yazd,Iran Stats,1402,,Yazd,Iran Stats,1402,7,%,
Labor force,Participation rate,,provincial,East Azerbaijan,Iran Stats,1403,,East Azerbaijan,Iran Stats,1403,42.1,%,
Labor force,Participation rate,,provincial,West Azerbaijan,Iran Stats,1403,,West Azerbaijan,Iran Stats,1403,41.5,%,
Labor force,Participation rate,,provincial,Ardabil,Iran Stats,1403,,Ardabil,Iran Stats,1403,46.7,%,
Labor force,Participation rate,,provincial,Isfahan,Iran Stats,1403,,Isfahan,Iran Stats,1403,40.2,%,
Labor force,Participation rate,,provincial,Alborz,Iran Stats,1403,,Alborz,Iran Stats,1403,39.2,%,
Labor force,Participation rate,,provincial,Ilam,Iran Stats,1403,,Ilam,Iran Stats,1403,31.9,%,
Labor force,Participation rate,,provincial,Bushehr,Iran Stats,1403,,Bushehr,Iran Stats,1403,40.2,%,
Labor force,Participation rate,,provincial,Tehran,Iran Stats,1403,,Tehran,Iran Stats,1403,41.0,%,
Labor force,Participation rate,,provincial,Chaharmahal and Bakhtiari,Iran Stats,1403,,Chaharmahal and Bakhtiari,Iran Stats,1403,43.5,%,
Labor force,Participation rate,,provincial,South Khorasan,Iran Stats,1403,,South Khorasan,Iran Stats,1403,40.2,%,
Labor force,Participation rate,,provincial,Khorasan Razavi,Iran Stats,1403,,Khorasan Razavi,Iran Stats,1403,43.5,%,
Labor force,Participation rate,,provincial,North Khorasan,Iran Stats,1403,,North Khorasan,Iran Stats,1403,45.6,%,
Labor force,Participation rate,,provincial,Khuzestan,Iran Stats,1403,,Khuzestan,Iran Stats,1403,40.6,%,
Labor force,Participation rate,,provincial,Zanjan,Iran Stats,1403,,Zanjan,Iran Stats,1403,50.9,%,
Labor force,Participation rate,,provincial,Semnan,Iran Stats,1403,,Semnan,Iran Stats,1403,38.1,%,
Labor force,Participation rate,,provincial,Sistan and Baluchestan,Iran Stats,1403,,Sistan and Baluchestan,Iran Stats,1403,35.8,%,
Labor force,Participation rate,,provincial,Fars,Iran Stats,1403,,Fars,Iran Stats,1403,37.3,%,
Labor force,Participation rate,,provincial,Qazvin,Iran Stats,1403,,Qazvin,Iran Stats,1403,43.4,%,
Labor force,Participation rate,,provincial,Qom,Iran Stats,1403,,Qom,Iran Stats,1403,39.3,%,
Labor force,Participation rate,,provincial,Kurdistan,Iran Stats,1403,,Kurdistan,Iran Stats,1403,43.2,%,
Labor force,Participation rate,,provincial,Kerman,Iran Stats,1403,,Kerman,Iran Stats,1403,40.3,%,
Labor force,Participation rate,,provincial,Kermanshah,Iran Stats,1403,,Kermanshah,Iran Stats,1403,42.4,%,
Labor force,Participation rate,,provincial,Kohguloye and Boyerahmad,Iran Stats,1403,,Kohguloye and Boyerahmad,Iran Stats,1403,32.8,%,
Labor force,Participation rate,,provincial,Golestan,Iran Stats,1403,,Golestan,Iran Stats,1403,39.9,%,
Labor force,Participation rate,,provincial,Gilan,Iran Stats,1403,,Gilan,Iran Stats,1403,43.8,%,
Labor force,Participation rate,,provincial,Lorestan,Iran Stats,1403,,Lorestan,Iran Stats,1403,41.2,%,
Labor force,Participation rate,,provincial,Mazandaran,Iran Stats,1403,,Mazandaran,Iran Stats,1403,43.8,%,
Labor force,Participation rate,,provincial,Central,Iran Stats,1403,,Central,Iran Stats,1403,37.0,%,
Labor force,Participation rate,,provincial,Hormozgan,Iran Stats,1403,,Hormozgan,Iran Stats,1403,40.9,%,
Labor force,Participation rate,,provincial,Hamedan,Iran Stats,1403,,Hamedan,Iran Stats,1403,41.6,%,
Labor force,Participation rate,,provincial,Yazd,Iran Stats,1403,,Yazd,Iran Stats,1403,42.0,%,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2011-11,"1,352",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2011-12,"1,446",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-01,"1,743",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-02,"1,909",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-03,"1,891",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-04,"1,814",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-05,"1,683",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-06,"1,859",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-07,"1,933",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-08,"2,138",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-09,"2,497",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-10,"3,371",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-11,"2,980",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2012-12,"3,079",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-01,"3,431",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-02,"3,736",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-03,"3,453",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-04,"3,548",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-05,"3,555",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-06,"3,479",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-07,"3,241",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-08,"3,185",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-09,"3,113",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-10,"3,026",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-11,"2,996",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2013-12,"2,961",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-01,"2,958",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-02,"2,962",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-03,"3,046",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-04,"3,192",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-05,"3,281",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-06,"3,204",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-07,"3,127",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-08,"3,124",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-09,"3,196",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-10,"3,238",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-11,"3,274",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2014-12,"3,462",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-01,"3,477",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-02,"3,429",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-03,"3,349",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-04,"3,331",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-05,"3,311",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-06,"3,293",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-07,"3,261",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-08,"3,348",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-09,"3,393",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-10,"3,390",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-11,"3,402",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2015-12,"3,400",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-01,"3,387",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-02,"3,423",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-03,"3,450",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-04,"3,462",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-05,"3,450",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-06,"3,467",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-07,"3,509",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-08,"3,541",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-09,"3,563",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-10,"3,591",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-11,"3,691",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2016-12,"3,947",toman,
Exchange Rate,Azad,gregorian calendar,monly,,Talaju ,,,Average 1USD price (Azad rate - monthly) ,Talaju ,2017-01,"3,881",toman,
